"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number"
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","2","7","13",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","3","9","15",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,46
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","4","9","15",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,47
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","4","9","15",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,48
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","1","10","88",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,48
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","2","10","88",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","3","12","90",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","4","12","90",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,51
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","1","10","69",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","2","7","66",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","3","6","65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,51
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","4","6","65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,52
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","1","10","77",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,52
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","2","12","79",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","3","12","79",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,54
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","4","12","79",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,55
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","1","10","48",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Carnegie Mellon","2","7","45",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,54
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","1","10","65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,56
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","2","7","62",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,57
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","3","5","60",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,58
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","1","10","54",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,59
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","3rd","Washington and Jefferson","2","10","54",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","10","54",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,61
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","3","10","54",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,62
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","4","14","58",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,63
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","73",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,55
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","2","9","72",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,56
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","2","14","77",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,57
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","3","14","77",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,58
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","58",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,59
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","13",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,61
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","2","10","13",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,62
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","3","4","7",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,63
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","4","9","12",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,64
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","4","9","12",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,65
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","75",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,64
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","12","77",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,65
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","3","12","77",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,66
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","60",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,67
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","13","63",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,68
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","75",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,69
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","94",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,70
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","7","91",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,71
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","80",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,72
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","10","80",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,73
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","70",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,74
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","10","70",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,75
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","3","10","70",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,76
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","4","10","70",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,13,77
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","84",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,66
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","2","8","82",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,67
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","3","8","82",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,68
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","49",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,69
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","2","10","49",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,70
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","3","10","49",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,71
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","38",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,72
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","2","11","39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,73
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","3","4","32",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,74
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","4","5","33",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,75
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","64",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,78
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","2","10","64",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,79
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","3","7","61",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,80
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","4","7","61",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14,81
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","49",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,82
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Washington and Jefferson","1","10","39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,83
" 10/15/2022","1 PM","Washington, PA","Washington and Jefferson","WJCFB","Carnegie Mellon","CMU","4th","Carnegie Mellon","1","10","64",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,76
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","1","10","75",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","1","10","54",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","2","14","58",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","1","10","41",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","2","9","40",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","3","1","32",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","1","10","25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","2","8","23",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,8
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","70",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","60",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","2","7","57",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","45",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","2","4","39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","28",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","2","4","22",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","3","1","19",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","18",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","2","2","10",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,10
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","3","1","9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,11
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","Goal","2",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,12
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","Goal","2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,13
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","1","10","75",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","2","6","71",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","1","10","57",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,11
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","2","7","54",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","3","6","53",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,13
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Geneva","4","6","53",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,14
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","73",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","50",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,15
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","2","7","47",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,16
" 10/22/2022","7:00 pm","Pittsburgh, Pa.","Carnegie Mellon","CMU","Geneva","GEN","1st","Carnegie Mellon","1","10","13",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,17
