"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number","Next_Score_Half","Drive_Score_Half","Drive.Starting.Distance.to.Touchdown","Net.Yards","Drive_Outcome","Half"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",2,"8",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,64,"No_Score",11,3,-1,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",3,"7",35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,65,"No_Score",11,3,-2,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",4,"5",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,66,"No_Score",11,3,4,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Westminster (Pa.)",1,"10",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,74,"No_Score",11,33,-1,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Westminster (Pa.)",2,"9",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,75,"No_Score",11,33,-4,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Westminster (Pa.)",3,"5",38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,76,"No_Score",11,33,0,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Westminster (Pa.)",4,"5",38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,77,"No_Score",11,33,11,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",1,"10",27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,67,"No_Score",12,27,0,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",2,"10",27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,68,"No_Score",12,27,-24,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",1,"10",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,69,"No_Score",12,27,3,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",2,"13",48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,70,"No_Score",12,27,10,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",2,"23",38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,71,"No_Score",12,27,-3,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",3,"20",41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,72,"No_Score",12,27,-5,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Bethany",4,"15",46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12,73,"No_Score",12,27,9,"Punt","2nd"
"",NA,"New Wilmington,","Westminster (Pa.)","BET","Bethany","WES","4th","Westminster (Pa.)",1,"10",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,78,"No_Score",12,37,17,"Time Expired","2nd"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,"Touchdown",1,20,-6,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"4",26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,"Touchdown",1,20,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,"Touchdown",1,20,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"5",36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,"Touchdown",1,20,-7,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,"Touchdown",1,20,-2,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"8",45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,"Touchdown",1,20,-7,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",3,"1",52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,"Touchdown",1,20,-2,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,"Touchdown",1,20,-3,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"7",57,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,"Touchdown",1,20,0,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"7",57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,10,"Extra_Point",1,20,30,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",1,"10",27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,"Extra_Point",1,27,-6,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",2,"4",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,"Extra_Point",1,27,0,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",2,"4",33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,"Extra_Point",1,27,-1,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",1,"10",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,"Opp_Touchdown",2,27,0,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",2,"10",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,"Opp_Touchdown",2,27,-7,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",3,"3",41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,"Opp_Touchdown",2,27,-2,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",4,"1",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,7,"Opp_Touchdown",2,27,9,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,11,"Touchdown",2,34,-3,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"7",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,"Touchdown",2,34,-11,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,13,"Touchdown",2,34,-11,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14,"Touchdown",2,34,-4,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"6",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,15,"Touchdown",2,34,-6,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,16,"Touchdown",2,34,-7,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"3",76,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,17,"Touchdown",2,34,0,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"3",76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,18,"Extra_Point",2,34,60,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",1,"10",16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,"Opp_Touchdown",3,16,-5,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",2,"5",21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,"Opp_Touchdown",3,16,-7,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",1,"10",28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,"Opp_Touchdown",3,16,-7,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",2,"3",35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,11,"Opp_Touchdown",3,16,1,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",3,"4",34,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,"Opp_Touchdown",3,16,0,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",4,"4",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,13,"Opp_Touchdown",3,16,-16,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",50,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,19,"Touchdown",3,50,0,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,20,"Extra_Point",3,50,16,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",1,"10",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,14,"Opp_Touchdown",4,34,5,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",1,"15",29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15,"Opp_Touchdown",4,34,-7,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany",4,"8",36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,16,"Opp_Touchdown",4,34,10,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,21,"Touchdown",4,26,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",2,"5",31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,22,"Touchdown",4,26,-6,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,23,"Touchdown",4,26,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City",1,"10",42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,24,"Touchdown",4,26,-1,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"9",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,25,"Touchdown",4,26,10,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"19",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,26,"Touchdown",4,26,-16,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,27,"Touchdown",4,26,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"5",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,28,"Touchdown",4,26,-21,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,"Touchdown",4,26,-3,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"7",78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,30,"Touchdown",4,26,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"2",83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,31,"Touchdown",4,26,-7,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,32,"Touchdown",4,26,-2,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"8",92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,33,"Touchdown",4,26,-5,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"3",97,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,34,"Touchdown",4,26,0,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"3",97,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,35,"Extra_Point",4,26,72,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany",1,"10",25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,17,"Opp_Touchdown",5,25,-43,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,36,"Touchdown",5,68,-3,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"7",71,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,37,"Touchdown",5,68,0,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"7",71,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,38,"Touchdown",5,68,0,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"7",71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,39,"Extra_Point",5,68,25,"Touchdown","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany",1,"10",46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,18,"No_Score",5,46,-3,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany",2,"7",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,19,"No_Score",5,46,-3,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany",3,"4",52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,20,"No_Score",5,46,15,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany",3,"19",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,21,"No_Score",5,46,-3,"Punt","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,40,"No_Score",6,40,-4,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"6",44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,41,"No_Score",6,40,-14,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",58,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,42,"No_Score",6,40,0,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"10",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,43,"No_Score",6,40,-11,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,44,"No_Score",6,40,-3,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"7",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,45,"No_Score",6,40,-7,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,46,"No_Score",6,40,-3,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"7",82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,47,"No_Score",6,40,10,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"17",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,48,"No_Score",6,40,-7,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"10",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,49,"No_Score",6,40,-11,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"10",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,50,"No_Score",6,40,5,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",1,"15",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,51,"No_Score",6,40,-3,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",2,"12",88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,52,"No_Score",6,40,-3,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City",3,"9",91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,53,"No_Score",6,40,40,"Turnover","1st"
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany",1,"10",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,22,"No_Score",6,51,-15,"Touchdown","1st"
