"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Play.Type","Yards","Outcome","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number"
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","1","10","59","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,31
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","2","8","61","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,32
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","3","8","61","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,33
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","4","10","59","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,34
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Thiel","1","10","52","sacked","-8","Sack",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,26
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Thiel","2","18","44","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Thiel","3","18","44","pass","2","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Thiel","4","16","46","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,29
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","1","10","4","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,35
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","1","10","18","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,36
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","2","10","18","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,37
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","3","4","24","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,38
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","2nd","Westminster (Pa.)","4","5","23","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,39
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","43","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","2","10","43","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,41
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","3","8","45","pass","3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,42
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","4","5","48","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,43
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","10","6","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","2","11","5","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","3","12","4","pass","-3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","4","15","1","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,33
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","75","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,44
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","10","20","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,34
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","2","4","26","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","3","3","27","pass","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","3","16","14","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","3","16","14","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","4","16","14","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,39
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","2","10","78","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","3","12","76","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,46
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","88","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,47
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","10","25","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","15","20","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,41
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","2","15","20","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,42
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","3","4","31","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,43
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","4","4","31","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,44
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","4","9","26","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,45
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","10","51","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,46
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","2","8","53","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,47
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","4","8","53","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,48
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","17","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,48
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","28","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","2","9","29","sacked","-1","Sack",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","3","10","28","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,51
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","4","10","28","punt","Penalty","punt, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,52
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","10","38","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,49
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","45","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,53
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","10","84","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,54
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Westminster (Pa.)","1","4","96","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,55
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","1","10","17","pass","4","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","2","6","21","pass","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,51
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","2","15","12","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,52
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","3","15","12","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,53
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","3rd","Thiel","4","15","12","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12,54
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","10","80","rush","-3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,56
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","2","13","77","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,57
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","3","12","78","rush","9","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,58
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","4","3","87","rush","-4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,59
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","1","10","17","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,55
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","2","9","18","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,56
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","4","9","18","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,13,57
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","10","40","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,60
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","2","6","44","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,61
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","10","85","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,62
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","20","75","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,63
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","2","10","85","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,64
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","3","4","91","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,65
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","4","3","92","pass","Intercepted","Interception",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13,66
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","2","10","20","rush","-8","Fumble",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14,58
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","3","18","12","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,59
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","4","18","12","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,14,60
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","10","76","rush","-4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,67
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","2","14","72","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,68
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","10","88","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,69
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","2","6","92","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,70
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","3","4","94","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,71
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","4","5","93","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,72
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","1","10","21","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,61
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","1","15","16","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,62
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","2","11","20","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,63
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","3","8","23","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,64
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Thiel","4","8","23","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15,65
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","1","10","48","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,73
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","2","9","49","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,74
"",NA,"New Wilmington,","Westminster (Pa.)","THI","Thiel","WES","4th","Westminster (Pa.)","3","6","52","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,75
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","1","10","68","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","1","15","73","rush","-3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","3","18","76","rush","-1","Fumble",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Washington and Jefferson","1","10","23","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Washington and Jefferson","1","9","9","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Washington and Jefferson","2","4","4","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","1","10","84","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","2","10","84","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","3","10","84","sacked","-8","Sack",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Thiel","4","18","92","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,7
"",NA,"Greenville,","Thiel","THI","Washington and Jefferson","WJ","1st","Washington and Jefferson","1","10","32","sacked","-8","Sack",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4
