"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Play.Type","Yards","Outcome","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Turnover.","Drive.Number","Team.Play.Number","Play.Description"
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","1","10","37","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,93,"volpatti, tr. rush for loss of 1 yard to the wjcfb36 (rubino,chris)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","2","11","36","pass","13","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,94,"jones, colton pass complete to cernuto, zach for 13 yards to the wjcfb49 (joseph ii,v.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","1","10","49","pass","14","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,95,"jones, colton pass complete to church jr., c. for 14 yards to the all37, out-of-bounds (babb,david)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","1","10","63","rush","12","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,96,"volpatti, tr. rush for 12 yards to the all25 (beaugard,a.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","1","10","75","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,97,"volpatti, tr. rush for loss of 1 yard to the all26 (natalie,g.; alker-connelly)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","2","11","74","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,98,"pugh, jacob pass complete to troxell, tj for 5 yards to the all21 (reynolds,jathan)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","3","6","79","pass","Penalty","touchdown, penalty",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,99,"pugh, jacob pass complete to volpatti, tr. for 21 yards to the all00, touchdown, clock 08:56, penalty wjcfb ineligible man down field (mcnally, nick) 5 yards to the all26, no play."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","3","11","74","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,100,"volpatti, tr. rush for 6 yards to the all20 (babb,david)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","4","5","80","pass","10","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,101,"pugh, jacob pass complete to hansen, ian for 10 yards to the all10 (reynolds,jathan; alread,hudson)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","1","Goal","90","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,102,"pugh, jacob pass complete to troxell, tj for 6 yards to the all04 (joseph ii,v.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","2","Goal","96","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,103,"volpatti, tr. rush for loss of 1 yard to the all05 (rubino,chris; alker-connelly)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","3","Goal","95","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,104,"pugh, jacob pass incomplete to troxell, tj."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","4","Goal","95","field goal","Field Goal","Field Goal",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,105,"wyandt, deven field goal attempt from 22 good, clock 05:45."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","1","10","75","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,106,"johnson,jack pass complete to o'brien,declan for 5 yards to the all30 (simmons, zachai)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","2","5","70","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,107,"worship,tre rush for 4 yards to the all34 (freeman, george)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","3","1","66","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,108,"worship,tre rush for 7 yards to the all41 (simmons, zachai; clark, paul)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","1","10","59","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,109,"johnson,jack pass incomplete to harrell jr,m. (strozier, j.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","2","10","59","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,110,"johnson,jack pass complete to durci,ian for 6 yards to the all47 (hall, keaton)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","3","4","53","pass","19","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,111,"johnson,jack pass complete to o'brien,declan for 19 yards to the wjcfb34, out-of-bounds (strozier, j.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","1","10","34","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,112,"worship,tre rush for 6 yards to the wjcfb28 (freeman, george)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","2","4","28","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,113,"worship,tre rush for no gain to the wjcfb28 (clark, paul)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","3","4","28","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,114,"johnson,jack pass incomplete to o'brien,declan."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","4","4","28","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,115,"duron,john ian rush for 2 yards to the wjcfb26 (berardino, sean)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","1","10","26","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,116,"petrisek, owen rush for 1 yard to the wjcfb27 (williams,nigel)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","2","9","27","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,117,"schiano, drew pass incomplete to church jr., c.."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","3","9","27","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,118,"schiano, drew rush for 18 yards to the wjcfb45 (alread,hudson), penalty wjcfb personal foul (butler, gavin) 15 yards to the wjcfb30."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","3","6","30","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,119,"schiano, drew pass incomplete to church jr., c.."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","4","6","30","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,120,"penalty wjcfb substitution infraction 5 yards to the wjcfb25."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Washington and Jefferson","4","11","25","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19,121,"downs, dallas punt 58 yards to the all17, downed."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","3rd","Allegheny","1","10","83","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,122,"duron,john ian rush for 1 yard to the all18 (berardino, sean)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","2","9","82","pass","13","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,123,"johnson,jack pass complete to durci,ian for 13 yards to the all31 (chambers, d.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","1","10","69","pass","18","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,124,"johnson,jack pass complete to o'brien,declan for 18 yards to the all49, out-of-bounds (strozier, j.)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","1","10","51","pass","8","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,125,"johnson,jack pass complete to ferguson,austin for 8 yards to the wjcfb43 (gennock, braden)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","2","2","43","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,126,"johnson,jack pass incomplete to durci,ian, dropped pass."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","3","2","43","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,127,"duron,john ian rush for no gain to the wjcfb43 (nativio, jason; yarman, garrett)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","4","2","43","rush","-19","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,128,"team rush for loss of 19 yards to the all38."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","1","10","62","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,129,"schiano, drew rush for loss of 1 yard to the all39 (alread,hudson)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","2","11","61","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,130,"perkins, shakir rush for 5 yards to the all34 (matsuda,azary)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","3","6","66","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,131,"schiano, drew pass complete to kuhns, seth for 5 yards to the all29 (graniel,ct; alread,hudson)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","4","1","71","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,132,"perkins, shakir rush for 1 yard to the all28 (marquez,david)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","1","10","72","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,133,"chambers, d. rush for 7 yards to the all21 (matsuda,azary)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","2","3","79","pass","2","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,134,"schiano, drew pass complete to church jr., c. for 2 yards to the all19 (graniel,ct)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","3","1","81","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,135,"chambers, d. rush for 3 yards to the all16 (romain,isaiah)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","1","10","84","rush","16","Touchdown",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,136,"petrisek, owen rush for 16 yards to the all00, touchdown, clock 09:10."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","1","10","84","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21,137,"wyandt, deven kick attempt good."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","1","10","66","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,138,"brncic,trevor rush for 2 yards to the all36 (johns, colton)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","2","8","64","pass","3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,139,"brncic,trevor pass complete to decicco iii,w. for 3 yards to the all39."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","3","5","61","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,140,"brncic,trevor rush for 2 yards to the all41 (lacey, joey)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","4","3","59","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22,141,"brncic,trevor punt 39 yards to the wjcfb20, downed."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","1","10","20","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,142,"perkins, shakir rush for 6 yards to the wjcfb26 (matsuda,azary)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","2","4","26","rush","-7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,143,"team rush for loss of 7 yards to the wjcfb19."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","3","11","19","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,144,"hinsdale, g. pass incomplete to kuhns, seth."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","4","11","19","punt","Punt","punt, block",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,23,145,"downs, dallas punt loss of 11 yards to the wjcfb08 (blocked by williams,zach)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","1","10","12","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,146,"duron,john ian rush for 4 yards to the wjcfb08 (schwartz, logan)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","2","6","8","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,147,"duron,john ian rush for 5 yards to the wjcfb03 (yanity, alex)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","3","1","3","rush","3","Touchdown",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,148,"duron,john ian rush for 3 yards to the wjcfb00, touchdown, clock 04:32."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","3","1","3","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24,149,"paxton,garrett kick attempt good."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","1","10","26","rush","-4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,150,"petrisek, owen rush for loss of 4 yards to the wjcfb22 (williams,nigel)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","2","14","22","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,151,"petrisek, owen rush for 4 yards to the wjcfb26 (jones,avery)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","3","10","26","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,152,"perkins, shakir rush for 2 yards to the wjcfb28 (matsuda,azary)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Washington and Jefferson","4","8","28","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,153,"wyandt, deven punt 36 yards to the all36, fair catch by cafardi,shane."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","1","10","64","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,154,"bolden,c. rush for loss of 2 yards to the all34 (gennock, braden)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","2","12","66","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,155,"penalty all false start (adams,trey) 5 yards to the all29."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","2","17","71","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,156,"bolden,c. rush for 5 yards to the all34 (dennis, jahrale)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","3","12","66","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,157,"bolden,c. rush for no gain to the all34 (yanity, alex)."
" 10/1/2022","2:00 PM","Washington, Pa.","Wash. & Jeff.","WJCFB","Allegheny","ALL","4th","Allegheny","4","12","66","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,158,"brncic,trevor punt 39 yards to the wjcfb27, downed."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Thiel","1","10","68","rush","9","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,"no huddle-shotgun trumbull,owen rush middle for 9 yards gain to the thi41 (eason,daeveon)."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Thiel","2","1","59","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,"no huddle-shotgun logan,deon rush middle for 3 yards gain to the thi44 (lewis,rondell), 1st down."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Thiel","1","10","56","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,"no huddle-shotgun blue,donnovan rush right for 3 yards loss to the thi41 (lewis,rondell) penalty thi holding (slaven,chris) 10 yards from thi44 to thi34. no play."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Thiel","1","20","66","pass","2","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,"no huddle-shotgun trumbull,owen pass complete short right to logan,deon for 2 yards to the thi36 (vickers,dadrick)."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Thiel","2","18","64","pass","Intercepted","Interception",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,5,"no huddle-shotgun trumbull,owen pass intercepted by vickers,dadrick at thi48 vickers,dadrick return 5 yards to the thi43, out of bounds at thi43."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Bethany","1","10","43","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6,"no huddle-shotgun owens,tre'jour rush middle for 3 yards gain to the thi40 (faber,luke)."
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany (WV)","BET","Thiel","THI","1st","Bethany","2","7","40","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7,"no huddle-shotgun owens,tre'jour rush middle for 1 yard gain to the thi39 (volpe,jordan)."
