"","Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number","Next_Score_Half","Drive_Score_Half","Drive.Starting.Distance.to.Touchdown","Net.Yards","Drive_Outcome","Half","Distance.to.First.Down2","is.Goal.Down","game.ID","fold","No_Score_Prob","Field_Goal_Prob","Opp_Field_Goal_Prob","Touchdown_Prob","Opp_Touchdown_Prob","EP","EPA"
"4448"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",1,"10",19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,55,"Touchdown",7,34,5,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",1,0.1568184,0.1264313,0.02556198,0.5474389,0.1437495,3.128434,-0.0007534239
"4449"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",2,"5",14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,56,"Touchdown",7,34,0,"Touchdown","2nd",5,0," 10/22/2022CWRxBET",4,0.1390352,0.140514,0.02522553,0.5463137,0.1489116,3.127681,-4.432798
"4450"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,26,"Opp_Touchdown",9,75,2,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",4,0.2158585,0.08271124,0.0589497,0.4093712,0.2331094,1.305117,-0.562019
"4451"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",2,"8",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,27,"Opp_Touchdown",9,75,-2,"Turnover on Downs","2nd",8,0," 10/22/2022CWRxBET",3,0.2203509,0.0931746,0.06658154,0.3573264,0.2625665,0.7430983,0.562019
"4452"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,28,"Opp_Touchdown",9,75,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",3,0.2158585,0.08271124,0.0589497,0.4093712,0.2331094,1.305117,-0.8265325
"4453"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",2,"10",75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,29,"Opp_Touchdown",9,75,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",1,0.233983,0.0924203,0.07087561,0.3309284,0.2717926,0.4785849,-0.8347788
"4454"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",3,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30,"Opp_Touchdown",9,75,12,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",5,0.2496478,0.08906208,0.08217493,0.2626393,0.3164758,-0.3561939,2.080558
"4455"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,31,"Opp_Touchdown",9,75,1,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",1,0.2041681,0.09175101,0.04992012,0.4412855,0.2128753,1.724364,-0.6987218
"4456"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",2,"9",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32,"Opp_Touchdown",9,75,-3,"Turnover on Downs","2nd",9,0," 10/22/2022CWRxBET",5,0.2171625,0.1039663,0.05879535,0.3736186,0.2464573,1.025642,-1.152341
"4457"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",3,"12",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33,"Opp_Touchdown",9,75,11,"Turnover on Downs","2nd",12,0," 10/22/2022CWRxBET",2,0.2507213,0.09717233,0.07423745,0.2749699,0.302899,-0.1266989,0.8040554
"4458"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",4,"1",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,"Opp_Touchdown",9,75,2,"Turnover on Downs","2nd",1,0," 10/22/2022CWRxBET",2,0.1902476,0.1209214,0.09116836,0.3408382,0.2568243,0.6773565,1.421322
"4459"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,"Opp_Touchdown",9,75,3,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",2,0.1927808,0.1002641,0.04259209,0.4697289,0.1946342,2.098679,-0.3914517
"4460"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",2,"7",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,36,"Opp_Touchdown",9,75,5,"Turnover on Downs","2nd",7,0," 10/22/2022CWRxBET",1,0.1912444,0.1140341,0.04676552,0.4315081,0.2164479,1.707227,0.04876866
"4461"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",3,"2",44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,37,"Opp_Touchdown",9,75,2,"Turnover on Downs","2nd",2,0," 10/22/2022CWRxBET",1,0.1624197,0.1359649,0.04535142,0.4341431,0.2221209,1.755996,0.6713703
"4462"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,38,"Opp_Touchdown",9,75,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",3,0.1820484,0.108133,0.0366802,0.4946411,0.1784972,2.427366,-0.8067688
"4463"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",2,"10",42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,39,"Opp_Touchdown",9,75,2,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",5,0.2033873,0.1245325,0.04545362,0.4121248,0.2145018,1.620597,-0.6404596
"4464"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",3,"8",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40,"Opp_Touchdown",9,75,-5,"Turnover on Downs","2nd",8,0," 10/22/2022CWRxBET",2,0.2132179,0.1287257,0.05169598,0.3566837,0.2496767,0.9801376,-0.4776393
"4465"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",3,"13",45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,41,"Opp_Touchdown",9,75,18,"Turnover on Downs","2nd",13,0," 10/22/2022CWRxBET",1,0.238473,0.1179348,0.05837326,0.315739,0.2694799,0.5024984,2.391742
"4466"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42,"Opp_Touchdown",9,75,-1,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",4,0.1656094,0.1200579,0.02906022,0.5298682,0.1554043,2.89424,-0.8952288
"4467"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",2,"11",28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,43,"Opp_Touchdown",9,75,-2,"Turnover on Downs","2nd",11,0," 10/22/2022CWRxBET",1,0.1935921,0.1402483,0.03776969,0.4350218,0.1933681,1.999012,-0.9862121
"4468"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",3,"13",30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,44,"Opp_Touchdown",9,75,0,"Turnover on Downs","2nd",13,0," 10/22/2022CWRxBET",4,0.2243496,0.1354137,0.04782657,0.3497792,0.2426309,1.0128,-1.268435
"4469"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",4,"13",30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45,"Opp_Touchdown",9,75,-40,"Turnover on Downs","2nd",13,0," 10/22/2022CWRxBET",5,0.2449072,0.1303466,0.04452703,0.2534599,0.3267592,-0.2556358,-1.225228
"4470"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",1,"10",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,58,"Touchdown",9,70,0,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",2,0.2110962,0.08644117,0.05505321,0.4227547,0.2246547,1.480864,-0.8279041
"4471"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",2,"10",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,59,"Touchdown",9,70,4,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",1,0.2299055,0.09704591,0.06650459,0.3433674,0.2631766,0.6529595,-0.3982945
"4472"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",3,"6",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,60,"Touchdown",9,70,4,"Touchdown","2nd",6,0," 10/22/2022CWRxBET",5,0.2231849,0.1032187,0.07026744,0.3127938,0.2905351,0.2546651,-0.3319585
"4473"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",4,"2",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,61,"Touchdown",9,70,5,"Touchdown","2nd",2,0," 10/22/2022CWRxBET",1,0.2153174,0.1076128,0.09074707,0.2840263,0.3022964,-0.07729343,2.007283
"4474"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",1,"10",57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,62,"Touchdown",9,70,8,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",4,0.1980227,0.09637218,0.04581317,0.4569183,0.2028737,1.929989,0.9541369
"4475"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Case Western Reserve",2,"2",49,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,63,"Touchdown",9,70,0,"Touchdown","2nd",2,0," 10/22/2022CWRxBET",2,0.1303286,0.09814935,0.0348567,0.5607789,0.1758864,2.884126,-4.189243
"4476"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","3rd","Bethany",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,46,"Touchdown",9,75,1,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",5,0.2158585,0.08271124,0.0589497,0.4093712,0.2331094,1.305117,-0.7008149
"4477"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",2,"9",74,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,47,"Touchdown",9,75,0,"Touchdown","2nd",9,0," 10/22/2022CWRxBET",3,0.2274968,0.0928657,0.06879519,0.3434276,0.2674147,0.6043024,-1.90942
"4478"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,65,"Touchdown",10,75,15,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",1,0.2158585,0.08271124,0.0589497,0.4093712,0.2331094,1.305117,0.5224608
"4479"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,66,"Touchdown",10,75,3,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",3,0.201117,0.09405429,0.0478333,0.4491345,0.2078609,1.827578,-0.398132
"4480"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"7",57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,67,"Touchdown",10,75,0,"Touchdown","2nd",7,0," 10/22/2022CWRxBET",5,0.1989665,0.1066779,0.05237613,0.4114569,0.2305225,1.429446,-0.9562256
"4481"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",3,"7",57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,68,"Touchdown",10,75,12,"Touchdown","2nd",7,0," 10/22/2022CWRxBET",3,0.2225064,0.111175,0.06373456,0.3249277,0.2776564,0.4732205,1.856863
"4482"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,69,"Touchdown",10,75,5,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",3,0.1852965,0.1057625,0.03838116,0.4872756,0.1832842,2.330084,-0.006567359
"4483"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"5",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70,"Touchdown",10,75,4,"Touchdown","2nd",5,0," 10/22/2022CWRxBET",5,0.1649697,0.1180337,0.03803411,0.4883039,0.1906586,2.323516,0.1606388
"4484"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",3,"1",36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,71,"Touchdown",10,75,3,"Touchdown","2nd",1,0," 10/22/2022CWRxBET",1,0.1315432,0.1480877,0.03594672,0.4956206,0.1888018,2.484155,0.2274622
"4485"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,72,"Touchdown",10,75,3,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",5,0.1722092,0.1152785,0.03193614,0.516116,0.1644602,2.711617,-0.3708975
"4486"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"7",30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,73,"Touchdown",10,75,8,"Touchdown","2nd",7,0," 10/22/2022CWRxBET",2,0.1718635,0.1318986,0.03527619,0.4769703,0.1839914,2.34072,0.701179
"4487"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,74,"Touchdown",10,75,1,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",3,0.1601102,0.1240423,0.02683013,0.540956,0.1480614,3.041899,-0.6414236
"4488"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"9",21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75,"Touchdown",10,75,4,"Touchdown","2nd",9,0," 10/22/2022CWRxBET",3,0.1752276,0.1446232,0.03251447,0.4712565,0.1763781,2.400475,-0.3394114
"4489"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",3,"5",17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,76,"Touchdown",10,75,6,"Touchdown","2nd",5,0," 10/22/2022CWRxBET",3,0.1711861,0.1595676,0.03478695,0.4377098,0.1967495,2.061064,1.290284
"4490"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,77,"Touchdown",10,75,3,"Touchdown","2nd",10,0," 10/22/2022CWRxBET",1,0.1480967,0.1327867,0.02242469,0.5640789,0.132613,3.351348,-0.3417479
"4491"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"7",8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,78,"Touchdown",10,75,0,"Touchdown","2nd",7,0," 10/22/2022CWRxBET",2,0.1486679,0.1528239,0.02491554,0.5243588,0.1492338,3.0096,-4.768453
"4492"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",1,"10",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49,"No_Score",10,62,2,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",4,0.2031561,0.09251706,0.04921705,0.4439087,0.2112011,1.758853,-0.5569281
"4493"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",2,"8",60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50,"No_Score",10,62,0,"Turnover on Downs","2nd",8,0," 10/22/2022CWRxBET",2,0.2089393,0.1050025,0.05600573,0.3903787,0.2396738,1.201925,-0.9162775
"4494"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",3,"8",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,51,"No_Score",10,62,16,"Turnover on Downs","2nd",8,0," 10/22/2022CWRxBET",1,0.2303466,0.1066213,0.06715153,0.3098859,0.2859947,0.2856474,2.076996
"4495"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",1,"10",44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,52,"No_Score",10,62,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",2,0.1842161,0.1065519,0.03780737,0.4897416,0.181683,2.362644,-0.8097818
"4496"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",2,"10",44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53,"No_Score",10,62,3,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",2,0.2054508,0.122498,0.04676885,0.4073322,0.2179502,1.552862,-0.5212319
"4497"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",3,"7",41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,54,"No_Score",10,62,8,"Turnover on Downs","2nd",7,0," 10/22/2022CWRxBET",2,0.2085794,0.128896,0.05155504,0.3625995,0.24837,1.03163,1.679987
"4498"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",1,"10",33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55,"No_Score",10,62,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",4,0.1722092,0.1152785,0.03193614,0.516116,0.1644602,2.711617,-0.7907373
"4499"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",2,"10",33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,56,"No_Score",10,62,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",2,0.1938716,0.1337808,0.03987866,0.4333183,0.1991506,1.92088,-0.8432909
"4500"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",3,"10",33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,57,"No_Score",10,62,0,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",3,0.215965,0.1346,0.0482735,0.3590528,0.2421086,1.077589,-1.255074
"4501"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Bethany",4,"10",33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,58,"No_Score",10,62,-34,"Turnover on Downs","2nd",10,0," 10/22/2022CWRxBET",2,0.2400394,0.129158,0.04843279,0.2612092,0.3211606,-0.1774846,-1.40815
"4502"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,80,"No_Score",11,67,15,"Time Expired","2nd",10,0," 10/22/2022CWRxBET",1,0.2081619,0.08870505,0.0528077,0.43073,0.2195953,1.585635,0.5130436
"4503"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,81,"No_Score",11,67,8,"Time Expired","2nd",10,0," 10/22/2022CWRxBET",4,0.1927808,0.1002641,0.04259209,0.4697289,0.1946342,2.098679,0.9445391
"4504"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"2",44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,82,"No_Score",11,67,1,"Time Expired","2nd",2,0," 10/22/2022CWRxBET",1,0.1260415,0.1014393,0.03219213,0.5726976,0.1676295,3.043218,-0.7904056
"4505"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",3,"1",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,83,"No_Score",11,67,8,"Time Expired","2nd",1,0," 10/22/2022CWRxBET",5,0.1374884,0.1410373,0.0400748,0.4799801,0.2014194,2.252812,0.3966723
"4506"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",1,"10",35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,84,"No_Score",11,67,3,"Time Expired","2nd",10,0," 10/22/2022CWRxBET",5,0.1744046,0.1136873,0.0329449,0.5114286,0.1675347,2.649484,-0.3733176
"4507"," 10/22/2022","2:00 PM","Cleveland, OH","Case Western Reserve","CWR","Bethany","BET","4th","Case Western Reserve",2,"7",32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,85,"No_Score",11,67,5,"Time Expired","2nd",7,0," 10/22/2022CWRxBET",5,0.1739514,0.130001,0.0363689,0.4723586,0.18732,2.276167,0.05137866
